Isolate ID,Species Sort,Isolate Sort,Realm,Subrealm,Kingdom,Subkingdom,Phylum,Subphylum,Class,Subclass,Order,Suborder,Family,Subfamily,Genus,Subgenus,Species,Exemplar or additional isolate,Virus name(s),Virus name abbreviation(s),Virus isolate designation,Virus GENBANK accession,Genome coverage,Genome,Host source,Accessions Link
1027794,11238,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus ratti,E,Wenzhou Rattus losea jeilongvirus 2,,WZS_HuMao,OM030338,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010650,11239,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus rungweense,E,ruloma virus,RulV,TA502,MW579602,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027795,11240,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus sichuanense,E,Eothenomys eva jeilongvirus,,PMV/SC/C3-28.4/2021,OQ236153,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027796,11241,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus taichungense,E,Wufeng Rattus nitidus jeilongvirus 1,,,MZ328283,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010651,11242,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus tailamense,E,Tailam virus,TaiV,TL8K,JN689227,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027797,11243,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus typhlomysis,E,Wufeng Typhlomys cinereus jeilongvirus 1,,WFS_ZhuWei,OM030331,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027798,11244,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus winnikense,E,denotus virus,DenoV,BE/Ninove/Ma/1/2019,OQ438285,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027799,11245,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus wufengense,E,Wufeng Apodemus chevrieri jeilongvirus 1,,WFS_GaoShan,OM030332,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027800,11246,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Jeilongvirus,,Jeilongvirus yeoncheonense,E,Paju Apodemus paramyxovirus 2,,Aa17-154,MT823463,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010652,11247,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus canis,E,canine distemper virus,CDV,Onderstpoort,AF014953,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010653,11248,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus caprinae,E,peste-des-petits-ruminants virus,PPRV,Turkey 2000,AJ849636,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010654,11249,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus ceti,E,cetcean morbillivirus,CeMV,,AJ608288,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010655,11250,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus felis,E,feline morbillivirus,FeMV,761U,JQ411014,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010656,11251,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus hominis,E,measles virus,MeV,Ichinose-B95a,AB016162,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027759,11252,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus myotis,E,Myotis bat morbillivirus,,PREDICT/PDF-3137,MW557651,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010657,11253,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus pecoris,E,rinderpest virus,RPV,Kabete O,X98291,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010658,11254,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus phocae,E,phocine distemper virus,PDV,NLD/1988,KC802221,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027760,11255,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus phyllostomi,E,Phyllostomus bat morbillivirus,,PREDICT/PBZ-1381,MZ312422,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027761,11256,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Morbillivirus,,Morbillivirus suis,E,porcine morbillivirus,,PMV/MX/ISU7758/2020,MT511667,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027691,11257,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus meliandouense,E,meleucus virus,meleV,GN/Meliandou/Me/2/2018,OK623365,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027692,11258,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus microti,E,denalis virus,DenaV,BE/Ninove/Mar/1/2019,OK623360,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010659,11259,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus mossmanense,E,Mossman virus,MossV,,AY286409,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010660,11260,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus myodesis,E,bank vole virus 1,BaV1,RP12,MF943130,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010661,11261,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus narivaense,E,Nariva virus,NarV,T&T/1962,FJ362497,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027693,11262,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Narmovirus,,Narmovirus ninovense,E,denestis virus,DeneV,BE/Ninove/Mag/2/2019,OK623359,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027654,11263,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus chodsigoae,E,Wufeng Chodsigoa smithii henipavirus 1,,WFS_ChangWei,OM030316,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027655,11264,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus crocidurae,E,Wufeng Crocidura attenuata henipavirus 1,,WFS_SheQu,OM030317,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027656,11265,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus daeryongense,E,Daeryong virus,,Cs17-65,MZ574409,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027657,11266,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus gamakense,E,Gamak virus,,Cl17-32,MZ574407,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027658,11267,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus jingmenense,E,Jingmen Crocidura shantungensis henipavirus 1,,SYS_SheQu,OM030314,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027659,11268,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus langyaense,E,Lángyá virus,LayV,SDQD_H1801,OM101125,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027660,11269,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus meliandouense,E,melian virus,MeliV,GN/Meliandou/Cg/1/2018,OK623353,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010635,11270,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus mojiangense,E,Mòjiāng virus,MojV,Tongguan1,KF278639,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027661,11271,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus soricis,E,ninorex virus,NinExV,BE/Ninove/Sm/1/2020,OQ438286,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027662,11272,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus wenzhouense,E,Wenzhou Apodemus agrarius henipavirus 1,,,MZ328275,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027663,11273,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parahenipavirus,,Parahenipavirus winnikense,E,denwin virus,DewV,BE/Ninove/Cr/1/2019,OK623354,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027664,11274,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus brazilense,E,Diaemus bat paramyxovirus,,PREDICT/PBZ-2282,MZ312426,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027665,11275,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus carolliae,E,Carollia bat paramyxovirus,,PREDICT-PmV-13/PDF-3308,MZ312420,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010640,11276,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus comorosense,E,bat paramyxovirus 16797,BatPV1,Bat-PV-16797,MG203877,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027666,11277,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus desmodi,E,Boe paramyxovirus,,,MZ753810,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027667,11278,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus diaemi,E,Diaemus bat paramyxovirus,,PREDICT/PBZ-3205,MZ312424,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010641,11279,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus erinacei,E,belerina virus,BeV,HH114,MN561699,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027668,11280,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus hainanense,E,bat paramyxovirus,,,OL630969,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027669,11281,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus hipposideri,E,Hipposideros bat paramyxovirus,,PREDICT-PmV-74/PDF-0699,MZ312421,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027670,11282,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus hubeiense,E,Jingmén Miniopterus schreibersii paramyxovirus 1,,,MZ328288,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027671,11283,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus jingmenense,E,Jingmén Myotis davidii paramyxovirus 1,,JSB_DaWei,OM030334,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010645,11284,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus madagascarense,E,bat paramyxovirus 17770,BatPV2,Bat-PV-17770,MG203878,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010646,11285,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus miniopteri,E,Shaan virus,ShaV,B16-40,MG230624,Partial genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027672,11286,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus myotis,E,Wufeng Myotis altarium paramyxovirus 1,,WFB_YunShu,OM030333,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027673,11287,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus pipistrelli,E,piparella virus,PipaV,BE/Aalst/Pp/1/2020,OQ438288,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027674,11288,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus plecoti,E,plecomyxo virus,PlecoV,BE/Oudenaarde/Pa/1/2020,OQ438289,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027675,11289,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus rhinolophi,E,Wufeng Rhinolophus pearsonii paramyxovirus 1,,,MZ328290,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027676,11290,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus wenzhouense,E,Wenzhou Myotis davidii paramyxovirus 1,,YJB_DaWei,OM030335,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027677,11291,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Parajeilongvirus,,Parajeilongvirus zhejiangense,E,Wenzhou Myotis laniger paramyxovirus 2,,YJB_DaWei,OM030336,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027678,11292,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Paramorbillivirus,,Paramorbillivirus berylmysis,E,Lóngquán Berylmys bowersi morbillivirus 1,,,MZ328284,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027679,11293,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Paramorbillivirus,,Paramorbillivirus gierlense,E,Gierle apodemus virus,GapV,BE/Gierle/As/1/2013,OK623356,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027680,11294,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Paramorbillivirus,,Paramorbillivirus niviventris,E,Wufeng Niviventer fulvescens morbillivirus 1,,,MZ328285,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027681,11295,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Paramorbillivirus,,Paramorbillivirus pueyrredonense,E,Raton olivaceo morbillivirus,,PPA444,BK061229,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010670,11296,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Salemvirus,,Salemvirus salemense,E,Salem virus,SalV,USA/1992,JQ697837,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010662,11297,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Orthoparamyxovirinae,Tupaivirus,,Tupaivirus tupaiae,E,Tupaia paramyxovirus,TupV,,AF079780,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010672,11298,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus hominis,E,human parainfluenza virus 4a,HPIV4a,M-25,AB543336,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1012876,11298,2,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus hominis,A,human parainfluenza virus 4b,HPIV4b,68-333,AB543337,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010673,11299,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus laryngotracheitidis,E,human parainfluenza virus 2,HPIV2,,X57559,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010674,11300,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus mammalis,E,parainfluenza virus 5,PIV5,W3A,AF052755,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010675,11301,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus mapueraense,E,Mapuera virus,MapV,BeAnn 370284,EF095490,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010676,11302,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus parotitidis,E,mumps virus,MuV,Miyahara,AB040874,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027688,11303,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus rhinolophi,E,Wufeng Rhinolophus sinicus rubulavirus 1,,,MZ328287,Coding-complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010677,11304,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus simiae,E,simian virus 41,SV41,Toshiba/Chanock,X64275,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010678,11305,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Orthorubulavirus,,Orthorubulavirus suis,E,La Piedad Michoacán Mexico virus,LPMV,,BK005918,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010679,11306,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus accraense,E,Achimota virus 2,AchPV2,,JX051320,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010680,11307,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus achimotaense,E,Achimota virus 1,AchPV1,,JX051319,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010681,11308,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus cantonense,E,Tuhoko virus 2,ThkPV2,,GU128081,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1027682,11309,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus eidoli,E,Achimota pararubulavirus 3,,U72,MT062420,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010682,11310,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus guangdongense,E,Tuhoko virus 1,ThkPV1,,GU128080,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010683,11311,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus herveyense,E,Hervey virus,HerV,,KU672593,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
1010684,11312,1,Riboviria,,Orthornavirae,,Negarnaviricota,Haploviricotina,Monjiviricetes,,Mononegavirales,,Paramyxoviridae,Rubulavirinae,Pararubulavirus,,Pararubulavirus hongkongi,E,Tuhoko virus 3,ThkPV3,,GU128082,Complete genome,ssRNA(-),vertebrates,NCBI Nucleotide
