Query_ID,Query,Reference_ID,Reference,Ref_Genus,Ref_Species,Distance,Assignment,Ref_Family,Class
Query_87,ICTVTaxoChallenge_323484,985759332,985759332,Fernvirus,Fernvirus rani,0.0165,Same Species,Unclassified,Caudoviricetes
Query_88,ICTVTaxoChallenge_32358,389060373,389060373,Brucesealvirus,Brucesealvirus CP7R,0.0046,Same Species,Guelinviridae,Caudoviricetes
Query_90,ICTVTaxoChallenge_324115,1631925441,1631925441,Demosthenesvirus,Demosthenesvirus katyusha,0,Same Species,Unclassified,Caudoviricetes
Query_91,ICTVTaxoChallenge_324213,2046359949,2046359949,Laroyevirus,Laroyevirus lisara,0.0138,Same Species,Unclassified,Caudoviricetes
Query_92,ICTVTaxoChallenge_324621,1859648757,1859648757,Cukevirus,Cukevirus cuke,0.0078,Same Species,Unclassified,Caudoviricetes
Query_93,ICTVTaxoChallenge_324906,84662653,84662653,Tsukubavirus,Tsukubavirus OP2,0.0089,Same Species,Unclassified,Caudoviricetes
Query_94,ICTVTaxoChallenge_32497,291084859,291084859,Cheoctovirus,Mycobacterium virus Ardmore,0.0283,Same Species,Unclassified,Caudoviricetes
Query_95,ICTVTaxoChallenge_325229,2047450668,2047450668,Bronvirus,Bronvirus dirkdirk,0.0028,Same Species,Vilmaviridae,Caudoviricetes
Query_1,ICTVTaxoChallenge_834277,372449733,372449733,Rerduovirus,Rerduovirus RGL3,0.0096,Same Species,Unclassified,Caudoviricetes
Query_3,ICTVTaxoChallenge_834462,712913234,712913234,Pairvirus,Pairvirus Lo5R7ANS,0.0157,Same Species,Autographiviridae,Caudoviricetes
Query_4,ICTVTaxoChallenge_834684,971745763,971745763,Drulisvirus,Drulisvirus SU503,0.0178,Same Species,Autographiviridae,Caudoviricetes
Query_5,ICTVTaxoChallenge_834841,119953625,119953625,Casadabanvirus,Casadabanvirus DMS3,0.0029,Same Species,Unclassified,Caudoviricetes
Query_6,ICTVTaxoChallenge_835076,971750734,971750734,Drulisvirus,Drulisvirus SU552A,0.0196,Same Species,Autographiviridae,Caudoviricetes
Query_7,ICTVTaxoChallenge_835271,971755189,971755189,Sheenvirus,Sheenvirus Sheen,0.0061,Same Species,Unclassified,Caudoviricetes
Query_8,ICTVTaxoChallenge_835315,1985466310,1985466310,Chivirus,Chivirus KpYy141,0.0052,Same Species,Casjensviridae,Caudoviricetes
Query_9,ICTVTaxoChallenge_835447,1995405525,1995405525,Fairfaxidumvirus,Fairfaxidumvirus toast,0.004,Same Species,Unclassified,Caudoviricetes
Query_10,ICTVTaxoChallenge_835845,971757993,971757993,Mosugukvirus,Mosugukvirus pm2,0.0075,Same Species,Straboviridae,Caudoviricetes
Query_11,ICTVTaxoChallenge_835855,115304270,115304270,Questintvirus,Questintvirus Q54,0,Same Species,Unclassified,Caudoviricetes
Query_12,ICTVTaxoChallenge_835880,1881746408,1881746408,Copernicusvirus,Copernicusvirus Ef63,0,Same Species,Rountreeviridae,Caudoviricetes
Query_13,ICTVTaxoChallenge_836862,2027880023,2027880023,Korravirus,Korravirus greenhearts,0.0198,Same Species,Unclassified,Caudoviricetes
Query_14,ICTVTaxoChallenge_837048,1864373741,1864373741,Skunavirus,Skunavirus LP9903,0.0152,Same Species,Unclassified,Caudoviricetes
Query_15,ICTVTaxoChallenge_837206,530545054,530545054,Lumosvirus,Lumosvirus whirlwind,0.0123,Same Species,Vilmaviridae,Caudoviricetes
Query_16,ICTVTaxoChallenge_837287,593773806,593773806,Angelvirus,Angelvirus px29,0.0099,Same Species,Straboviridae,Caudoviricetes
Query_17,ICTVTaxoChallenge_837537,1631921414,1631921414,Tidunavirus,Tidunavirus pTD1,0.0053,Same Species,Unclassified,Caudoviricetes
Query_19,ICTVTaxoChallenge_837649,1859642433,1859642433,Ravarandavirus,Ravarandavirus rv2AV2,0.0053,Same Species,Unclassified,Caudoviricetes
Query_20,ICTVTaxoChallenge_837698,66391255,66391255,Twortvirus,Twortvirus twort,0.0125,Same Species,Herelleviridae,Caudoviricetes
Query_21,ICTVTaxoChallenge_83789,389060322,389060322,Pebcunavirus,Pebcunavirus PBC1,0.0129,Same Species,Unclassified,Caudoviricetes
Query_22,ICTVTaxoChallenge_838011,1842015435,1842015435,Tlsvirus,Tlsvirus LL5,0.0029,Same Species,Drexlerviridae,Caudoviricetes
Query_25,ICTVTaxoChallenge_838700,1666223854,1666223854,Keshuvirus,Keshuvirus macncheese,0.0133,Same Species,Unclassified,Caudoviricetes
Query_26,ICTVTaxoChallenge_839042,2231638396,2231638396,Pormufvirus,Pormufvirus HRTV28,0.0062,Same Species,Suolaviridae,Caudoviricetes
Query_27,ICTVTaxoChallenge_839078,971756414,971756414,Pagevirus,Pagevirus palmer,0.019,Same Species,Unclassified,Caudoviricetes
Query_28,ICTVTaxoChallenge_839189,1938306317,1938306317,Timquatrovirus,Timquatrovirus findley,0.0167,Same Species,Unclassified,Caudoviricetes
Query_29,ICTVTaxoChallenge_84019,326783443,326783443,Pontusvirus,Pontusvirus syn19,0.0078,Same Species,Kyanoviridae,Caudoviricetes
Query_30,ICTVTaxoChallenge_84026,2047448150,2047448150,Wizardvirus,Wizardvirus bakery,0.0124,Same Species,Unclassified,Caudoviricetes
Query_32,ICTVTaxoChallenge_84113,1938375515,1938375515,Fishburnevirus,Fishburnevirus majeke,0.0132,Same Species,Unclassified,Caudoviricetes
Query_33,ICTVTaxoChallenge_841830,399528538,399528538,Limdunavirus,Limdunavirus Lmd1,0,Same Species,Unclassified,Caudoviricetes
Query_34,ICTVTaxoChallenge_842598,423261416,423261416,Ceceduovirus,Ceceduovirus cc2,0.0035,Same Species,Straboviridae,Caudoviricetes
Query_35,ICTVTaxoChallenge_842678,589286999,589286999,Bruynoghevirus,Bruynoghevirus TL,0,Same Species,Unclassified,Caudoviricetes
Query_36,ICTVTaxoChallenge_842796,1842004230,1842004230,Webervirus,Webervirus N141,0.0237,Same Species,Drexlerviridae,Caudoviricetes
Query_37,ICTVTaxoChallenge_842919,162290187,162290187,Ormenosvirus,Ormenosvirus syn9,0.0032,Same Species,Kyanoviridae,Caudoviricetes
Query_38,ICTVTaxoChallenge_84335,1887063022,1887063022,Pbunavirus,Pbunavirus Pa193,0.0083,Same Species,Unclassified,Caudoviricetes
Query_39,ICTVTaxoChallenge_843402,326536907,326536907,Pifdecavirus,Pifdecavirus IBBPF7A,0.0154,Same Species,Autographiviridae,Caudoviricetes
Query_40,ICTVTaxoChallenge_843664,712913311,712913311,Cheoctovirus,Mycobacterium virus Taj,0.0129,Same Species,Unclassified,Caudoviricetes
Query_41,ICTVTaxoChallenge_843711,83571714,83571714,Vectrevirus,Vectrevirus K1E,0,Same Species,Autographiviridae,Caudoviricetes
Query_42,ICTVTaxoChallenge_843781,849122534,849122534,Seoulvirus,Seoulvirus SPN3US,0.0042,Same Species,Unclassified,Caudoviricetes
Query_44,ICTVTaxoChallenge_844053,725950237,725950237,Bonnellvirus,Bonnellvirus J865,0.0153,Same Species,Autographiviridae,Caudoviricetes
Query_45,ICTVTaxoChallenge_844090,448260223,448260223,Cronosvirus,Cronosvirus GAP227,0,Same Species,Autographiviridae,Caudoviricetes
Query_46,ICTVTaxoChallenge_844137,712915603,712915603,Pahsextavirus,Pahsextavirus pAh6C,0.0026,Same Species,Chaseviridae,Caudoviricetes
Query_47,ICTVTaxoChallenge_844358,589889728,589889728,Karamvirus,Karamvirus pg7,0.0087,Same Species,Straboviridae,Caudoviricetes
Query_48,ICTVTaxoChallenge_844375,66395215,66395215,Phietavirus,Phietavirus pv187,0.0285,Same Species,Unclassified,Caudoviricetes
Query_49,ICTVTaxoChallenge_84439,1070107019,1070107019,Kuttervirus,Kuttervirus PM10,0.0064,Same Species,Ackermannviridae,Caudoviricetes
Query_50,ICTVTaxoChallenge_844571,971760581,971760581,Gaprivervirus,Gaprivervirus vr26,0.015,Same Species,Straboviridae,Caudoviricetes
Query_51,ICTVTaxoChallenge_84461,1631924376,1631924376,Vequintavirus,Vequintavirus V18,0.0049,Same Species,Unclassified,Caudoviricetes
Query_53,ICTVTaxoChallenge_845125,2046358791,2046358791,Ceduovirus,Ceduovirus CHPC1183,0.0176,Same Species,Unclassified,Caudoviricetes
Query_54,ICTVTaxoChallenge_845136,1842030799,1842030799,Webervirus,Webervirus TSK1,0.0096,Same Species,Drexlerviridae,Caudoviricetes
Query_55,ICTVTaxoChallenge_845201,1070096280,1070096280,Nyceiraevirus,Nyceiraevirus nyceirae,0.0031,Same Species,Unclassified,Caudoviricetes
Query_56,ICTVTaxoChallenge_846434,2047452684,2047452684,Samistivirus,Samistivirus bmoc,0.0032,Same Species,Unclassified,Caudoviricetes
Query_57,ICTVTaxoChallenge_846823,408905832,408905832,Myunavirus,Myunavirus My1,0.0048,Same Species,Demerecviridae,Caudoviricetes
Query_60,ICTVTaxoChallenge_848111,1864375740,1864375740,Kuttervirus,Kuttervirus SenASZ3,0.0071,Same Species,Ackermannviridae,Caudoviricetes
Query_62,ICTVTaxoChallenge_848540,971745462,971745462,Lavrentievavirus,Lavrentievavirus pPM01,0.0032,Same Species,Casjensviridae,Caudoviricetes
Query_63,ICTVTaxoChallenge_848576,1938305661,1938305661,Fionnbharthvirus,Fionnbharthvirus taquito,0.0024,Same Species,Unclassified,Caudoviricetes
Query_64,ICTVTaxoChallenge_848779,1842036858,1842036858,Wifcevirus,Wifcevirus WFH,0.0049,Same Species,Unclassified,Caudoviricetes
Query_65,ICTVTaxoChallenge_848814,682123269,682123269,Pecentumvirus,Pecentumvirus LMTA148,0.0051,Same Species,Herelleviridae,Caudoviricetes
Query_66,ICTVTaxoChallenge_849529,197261329,197261329,Pbunavirus,Pbunavirus LBL3,0.0059,Same Species,Unclassified,Caudoviricetes
Query_68,ICTVTaxoChallenge_850642,327197843,327197843,Audreyjarvisvirus,Audreyjarvisvirus av949,0.0039,Same Species,Unclassified,Caudoviricetes
Query_69,ICTVTaxoChallenge_850893,157325217,157325217,Jelitavirus,Jelitavirus B025,0.0108,Same Species,Unclassified,Caudoviricetes
Query_70,ICTVTaxoChallenge_850905,448260543,448260543,Slopekvirus,Slopekvirus kp27,0.0098,Same Species,Straboviridae,Caudoviricetes
Query_71,ICTVTaxoChallenge_850975,1877811095,1877811095,Hanrivervirus,Hanrivervirus egaa,0,Same Species,Drexlerviridae,Caudoviricetes
Query_72,ICTVTaxoChallenge_851049,2039519653,2039519653,Backyardiganvirus,Backyardiganvirus miramae,0,Same Species,Unclassified,Caudoviricetes
Query_73,ICTVTaxoChallenge_851063,1881818150,1881818150,Marienburgvirus,Marienburgvirus JLK2012,0.001,Same Species,Unclassified,Caudoviricetes
Query_74,ICTVTaxoChallenge_851191,1666222000,1666222000,Fromanvirus,Fromanvirus JC27,0.0148,Same Species,Unclassified,Caudoviricetes
Query_75,ICTVTaxoChallenge_852012,1859666402,1859666402,Muminvirus,Muminvirus filifjonk,0.0163,Same Species,Unclassified,Caudoviricetes
Query_76,ICTVTaxoChallenge_852113,1842038375,1842038375,Montyvirus,Montyvirus stevefrench,0,Same Species,Unclassified,Caudoviricetes
Query_78,ICTVTaxoChallenge_852305,712915364,712915364,Kembevirus,Kembevirus SCBP2,0,Same Species,Autographiviridae,Caudoviricetes
Query_80,ICTVTaxoChallenge_852658,2047448441,2047448441,Ceetrepovirus,Ceetrepovirus stickynote,0.0027,Same Species,Zierdtviridae,Caudoviricetes
Query_81,ICTVTaxoChallenge_852840,1880358124,1880358124,Oslovirus,Oslovirus ArgO145,0.0241,Same Species,Unclassified,Caudoviricetes
Query_82,ICTVTaxoChallenge_853181,1938307199,1938307199,Amginevirus,Amginevirus darthP,0.0077,Same Species,Unclassified,Caudoviricetes
Query_83,ICTVTaxoChallenge_853356,1938304672,1938304672,Birdsnestvirus,Birdsnestvirus birdsnest,0.0088,Same Species,Unclassified,Caudoviricetes
Query_84,ICTVTaxoChallenge_853390,1666225051,1666225051,Ikedavirus,Ikedavirus phi674,0.0073,Same Species,Unclassified,Caudoviricetes
Query_85,ICTVTaxoChallenge_853450,1878246902,1878246902,Audreyjarvisvirus,Audreyjarvisvirus AM4,0.0024,Same Species,Unclassified,Caudoviricetes
Query_88,ICTVTaxoChallenge_853996,2047444362,2047444362,Vividuovirus,Vividuovirus bibwit,0.01,Same Species,Unclassified,Caudoviricetes
Query_89,ICTVTaxoChallenge_854339,1938361783,1938361783,Cheoctovirus,Cheoctovirus doug,0.0177,Same Species,Unclassified,Caudoviricetes
Query_90,ICTVTaxoChallenge_854360,2031282194,2031282194,Skatevirus,Skatevirus BS5,0.0068,Same Species,Unclassified,Caudoviricetes
Query_91,ICTVTaxoChallenge_854463,2231636604,2231636604,Callevirus,Callevirus Calle,0.0036,Same Species,Pervagoviridae,Caudoviricetes
Query_92,ICTVTaxoChallenge_854645,1631920339,1631920339,Friunavirus,Friunavirus fv15519,0.0149,Same Species,Autographiviridae,Caudoviricetes
Query_93,ICTVTaxoChallenge_854696,326783659,326783659,Lipsvirus,Lipsvirus ssm7,0.0041,Same Species,Kyanoviridae,Caudoviricetes
Query_94,ICTVTaxoChallenge_854867,971749165,971749165,Friunavirus,Friunavirus Fri1,0.0118,Same Species,Autographiviridae,Caudoviricetes
Query_95,ICTVTaxoChallenge_854940,1842014463,1842014463,Squashvirus,Squashvirus hyperion,0.0151,Same Species,Unclassified,Caudoviricetes
Query_1,ICTVTaxoChallenge_64081,1339972633,1339972633,Schnabeltiervirus,Schnabeltiervirus schnabeltier,0.0049,Same Species,Unclassified,Caudoviricetes
Query_3,ICTVTaxoChallenge_641792,1070637410,1070637410,Chivirus,Salmonella virus BP12C,0,Same Species,Casjensviridae,Caudoviricetes
Query_5,ICTVTaxoChallenge_642350,971762568,971762568,Yuavirus,Pseudomonas virus PAE1,0.0087,Same Species,Mesyanzhinovviridae,Caudoviricetes
Query_6,ICTVTaxoChallenge_642935,1631943002,1631943002,Nickievirus,Nickievirus nickie,0.0051,Same Species,Unclassified,Caudoviricetes
Query_7,ICTVTaxoChallenge_643148,1938375034,1938375034,Fishburnevirus,Fishburnevirus greaselightnin,0.0056,Same Species,Unclassified,Caudoviricetes
Query_8,ICTVTaxoChallenge_643379,2047454661,2047454661,Luchadorvirus,Lucadorvirus gail,0.0006,Same Species,Unclassified,Caudoviricetes
Query_9,ICTVTaxoChallenge_643802,588498308,588498308,Phietavirus,Phietavirus StauST3985,0.0102,Same Species,Unclassified,Caudoviricetes
Query_11,ICTVTaxoChallenge_644163,971748470,971748470,Lumosvirus,Lumosvirus lolly9,0.0036,Same Species,Vilmaviridae,Caudoviricetes
Query_13,ICTVTaxoChallenge_644728,849248501,849248501,Moonvirus,Moonvirus moon,0.0116,Same Species,Straboviridae,Caudoviricetes
Query_14,ICTVTaxoChallenge_645016,1864373161,1864373161,Skunavirus,Skunavirus sv63302,0.0128,Same Species,Unclassified,Caudoviricetes
Query_15,ICTVTaxoChallenge_645047,1842018234,1842018234,Epseptimavirus,Epseptimavirus S126,0.0062,Same Species,Demerecviridae,Caudoviricetes
Query_16,ICTVTaxoChallenge_645433,2047443079,2047443079,Vividuovirus,Vividuovirus angelicage,0.0031,Same Species,Unclassified,Caudoviricetes
Query_17,ICTVTaxoChallenge_645669,2047448623,2047448623,Samistivirus,Samistivirus evy,0.0081,Same Species,Unclassified,Caudoviricetes
Query_18,ICTVTaxoChallenge_645987,428783279,428783279,Wanchaivirus,Wanchaivirus HK106,0.017,Same Species,Unclassified,Caudoviricetes
Query_19,ICTVTaxoChallenge_646034,2046350163,2046350163,Tequatrovirus,Tequatrovirus pd112,0.0145,Same Species,Straboviridae,Caudoviricetes
Query_20,ICTVTaxoChallenge_646891,2046358756,2046358756,Ceduovirus,Ceduovirus CHPC1182,0.015,Same Species,Unclassified,Caudoviricetes
Query_21,ICTVTaxoChallenge_64703,971761483,971761483,Tinduovirus,Tinduovirus TIN3,0.0182,Same Species,Unclassified,Caudoviricetes
Query_22,ICTVTaxoChallenge_647382,2031281457,2031281457,Buchananvirus,Buchananvirus Sa179lw,0.0071,Same Species,Unclassified,Caudoviricetes
Query_23,ICTVTaxoChallenge_647664,966203306,966203306,Mydovirus,Mydovirus KB57,0.0143,Same Species,Unclassified,Caudoviricetes
Query_24,ICTVTaxoChallenge_647695,1842014356,1842014356,Przondovirus,Przondovirus KP32i196,0,Same Species,Autographiviridae,Caudoviricetes
Query_25,ICTVTaxoChallenge_648020,971759568,971759568,Chiangmaivirus,Chiangmaivirus RSL2,0.0099,Same Species,Unclassified,Caudoviricetes
Query_26,ICTVTaxoChallenge_648051,849254357,849254357,Pahexavirus,Pahexavirus PHL132N00,0.0099,Same Species,Unclassified,Caudoviricetes
Query_27,ICTVTaxoChallenge_64831,971762936,971762936,Siminovitchvirus,Siminovitchvirus shanette,0.0092,Same Species,Herelleviridae,Caudoviricetes
Query_29,ICTVTaxoChallenge_649375,1102618944,1102618944,Unahavirus,Unahavirus uv2A,0.0075,Same Species,Duneviridae,Caudoviricetes
Query_30,ICTVTaxoChallenge_649430,1631916290,1631916290,Tunavirus,Tunavirus JMPW1,0.0008,Same Species,Drexlerviridae,Caudoviricetes
Query_31,ICTVTaxoChallenge_649462,643654468,643654468,Nevevirus,Nevevirus P092,0.0161,Same Species,Unclassified,Caudoviricetes
Query_32,ICTVTaxoChallenge_649899,38229112,38229112,Casadabanvirus,Casadabanvirus D3112,0,Same Species,Unclassified,Caudoviricetes
Query_33,ICTVTaxoChallenge_649956,2031281618,2031281618,Skatevirus,Skatevirus skate,0.0149,Same Species,Unclassified,Caudoviricetes
Query_34,ICTVTaxoChallenge_650016,658310045,658310045,Certrevirus,Certrevirus CR8,0.0108,Same Species,Unclassified,Caudoviricetes
Query_35,ICTVTaxoChallenge_65003,1938373653,1938373653,Bernalvirus,Bernalvirus mendokysei,0.0055,Same Species,Unclassified,Caudoviricetes
Query_36,ICTVTaxoChallenge_65019,1859650904,1859650904,Annadreamyvirus,Annadreamyvirus blueeyedbeauty,0.0069,Same Species,Unclassified,Caudoviricetes
Query_38,ICTVTaxoChallenge_650261,848756435,848756435,Pahexavirus,Pahexavirus PHL199M00,0.0064,Same Species,Unclassified,Caudoviricetes
Query_39,ICTVTaxoChallenge_650476,1859645844,1859645844,Veravirus,Veravirus septentrionalis,0,Same Species,Zobellviridae,Caudoviricetes
Query_40,ICTVTaxoChallenge_650570,115315572,115315572,Skunavirus,Skunavirus sv712,0.0142,Same Species,Unclassified,Caudoviricetes
Query_41,ICTVTaxoChallenge_650604,408905842,408905842,Pahexavirus,Pahexavirus ATCC29399BT,0.0156,Same Species,Unclassified,Caudoviricetes
Query_42,ICTVTaxoChallenge_650654,422935477,422935477,Kyungwonvirus,Kyungwonvirus Esp29491,0.0226,Same Species,Drexlerviridae,Caudoviricetes
Query_43,ICTVTaxoChallenge_651052,1864377164,1864377164,Gegevirus,Gegevirus ST437OXA245phi41,0.0147,Same Species,Peduoviridae,Caudoviricetes
Query_45,ICTVTaxoChallenge_651627,1842005913,1842005913,Cuernavacavirus,Cuernavacavirus RHEph02,0,Same Species,Autographiviridae,Caudoviricetes
Query_46,ICTVTaxoChallenge_651863,2038113941,2038113941,Sagamiharavirus,Sagamiharavirus PP,0.0088,Same Species,Unclassified,Caudoviricetes
Query_47,ICTVTaxoChallenge_651993,1878247097,1878247097,Audreyjarvisvirus,Audreyjarvisvirus P1048,0.0028,Same Species,Unclassified,Caudoviricetes
Query_48,ICTVTaxoChallenge_652238,1631923627,1631923627,Marthavirus,Marthavirus brent,0.0103,Same Species,Unclassified,Caudoviricetes
Query_49,ICTVTaxoChallenge_652239,764160499,764160499,Abidjanvirus,Pseudomonas virus Ab18,0.0179,Same Species,Mesyanzhinovviridae,Caudoviricetes
Query_50,ICTVTaxoChallenge_652586,15320570,15320570,Myxoctovirus,Myxoctovirus Mx8,0.0123,Same Species,Unclassified,Caudoviricetes
Query_51,ICTVTaxoChallenge_652669,2047458986,2047458986,Denvervirus,Denvervirus dv9183,0.0007,Same Species,Unclassified,Caudoviricetes
Query_52,ICTVTaxoChallenge_652712,2046361154,2046361154,Triavirus,Triavirus st30,0.0239,Same Species,Unclassified,Caudoviricetes
Query_53,ICTVTaxoChallenge_653799,1666223954,1666223954,Backyardiganvirus,Backyardiganvirus arturo,0.0228,Same Species,Unclassified,Caudoviricetes
Query_54,ICTVTaxoChallenge_654261,2046350701,2046350701,Tequatrovirus,Tequatrovirus pp01,0.011,Same Species,Straboviridae,Caudoviricetes
Query_56,ICTVTaxoChallenge_654417,1841999578,1841999578,Przondovirus,Przondovirus IL33,0.0045,Same Species,Autographiviridae,Caudoviricetes
Query_57,ICTVTaxoChallenge_654504,712914056,712914056,Fromanvirus,Fromanvirus redrock,0.0193,Same Species,Unclassified,Caudoviricetes
Query_59,ICTVTaxoChallenge_654560,66396267,66396267,Phietavirus,Phietavirus pv52a,0.0084,Same Species,Unclassified,Caudoviricetes
Query_60,ICTVTaxoChallenge_654740,971756113,971756113,Gaprivervirus,Gaprivervirus vr25,0.0063,Same Species,Straboviridae,Caudoviricetes
Query_61,ICTVTaxoChallenge_654989,1631945389,1631945389,Elerivirus,Elerivirus eleri,0.008,Same Species,Unclassified,Caudoviricetes
Query_62,ICTVTaxoChallenge_655,937456693,937456693,Anamdongvirus,Anamdongvirus LBR48,0.0029,Same Species,Unclassified,Caudoviricetes
Query_63,ICTVTaxoChallenge_655015,1068359427,1068359427,Phitrevirus,Phitrevirus phi3,0,Same Species,Peduoviridae,Caudoviricetes
Query_64,ICTVTaxoChallenge_655089,971754168,971754168,Skunavirus,Skunavirus Sl4,0.0091,Same Species,Unclassified,Caudoviricetes
Query_65,ICTVTaxoChallenge_655106,691326850,691326850,Arsyunavirus,Arsyunavirus RSY1,0.0062,Same Species,Peduoviridae,Caudoviricetes
Query_67,ICTVTaxoChallenge_656313,1887062744,1887062744,Pbunavirus,Pbunavirus PaGU11,0.0065,Same Species,Unclassified,Caudoviricetes
Query_68,ICTVTaxoChallenge_656405,1102620804,1102620804,Kayfunavirus,Kayfunavirus GA2A,0,Same Species,Autographiviridae,Caudoviricetes
Query_69,ICTVTaxoChallenge_656581,849060197,849060197,Moonbeamvirus,Moonbeamvirus moonbeam,0.007,Same Species,Herelleviridae,Caudoviricetes
